id,name,address,city,state,postcode,phone,email,website,adoption_url
GA173,Good Mews Animal Foundation,"3805 Robinson Road, Marietta, GA  30067",Marietta,GA,30068,(770) 499-2287,adopt@goodmews.org,https://www.petfinder.com/member/us/ga/marietta/good-mews-animal-foundation-ga173/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA174,Save A Pet Inc,618 Maynard Church Road,Forsyth,GA,31029,(478) 994-3882,saveapetincweb@gmail.com,https://www.petfinder.com/member/us/ga/forsyth/save-a-pet-inc-ga174/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA175,"All Paws Considered, Inc.",,Marietta,GA,30068,(770) 640-5550,shermannancy1@att.net,https://www.petfinder.com/member/us/ga/marietta/all-paws-considered-inc-ga175/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA18,Clayton County Humane Society,7810 N. McDonough Rd.,Jonesboro,GA,30236,(770) 471-9436,robin@reel-life.net,https://www.petfinder.com/member/us/ga/jonesboro/clayton-county-humane-society-ga18/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA185,Coastal Pet Rescue,7430 Thomas Ave,Savannah,GA,31406,(912) 228-3538,lisa@coastalpetrescue.org,https://www.petfinder.com/member/us/ga/savannah/coastal-pet-rescue-ga185/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA188,CASA,,Marietta,GA,30060,(770) 540-8556,judymann1936@gmail.com,https://www.petfinder.com/member/us/ga/marietta/casa-ga188/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA191,Etowah Valley Humane Society,36 Ladds Mountain Road,Cartersville,GA,30120,(770) 383-3338,Info@EtowahValleyHumane.org,https://www.petfinder.com/member/us/ga/cartersville/etowah-valley-humane-society-ga191/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA194,Rescue Angels of GA,,Atlanta,GA,30314,(404) 246-4768,Onecatandadog@yahoo.com,https://www.petfinder.com/member/us/ga/atlanta/rescue-angels-of-ga-ga194/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA197,IGRF Rescue - Georgia,,Norcross,GA,30093,,indigotea@gmail.com,https://www.petfinder.com/member/us/ga/norcross/igrf-rescue-georgia-ga197/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA207,Newnan Coweta Humane Society,608 Hwy 29 N,Newnan,GA,30264,,nchs@nchsrescue.org,https://www.petfinder.com/member/us/ga/newnan/newnan-coweta-humane-society-ga207/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA215,Heart of Georgia Humane Society,,McIntyre,GA,31054,(478) 477-9713,adopt@heartofgahs.org,https://www.petfinder.com/member/us/ga/mcintyre/heart-of-georgia-humane-society-ga215/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA216,Faithful Hearts Animal Shelter Inc.,P.O. Box 5014,Eastman,GA,31023,478-231-6942,fhasadoptions@gmail.com,https://www.petfinder.com/member/us/ga/eastman/faithful-hearts-animal-shelter-inc-ga216/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL911,"Fur Kids Pet Rescue, Inc.",,Ocala,FL,34474,352-502-2379  ,,https://www.petfinder.com/member/us/fl/ocala/fur-kids-pet-rescue-inc-fl911/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL912,"Aristocats, Inc.",,Orange City,FL,32763,(321) 441-6481,aristocatgirl@hotmail.com,https://www.petfinder.com/member/us/fl/orange-city/aristocats-inc-fl912/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL919,BBTLCS/dba The Last Chance Sanctuary,,Melbourne,FL,32940,,Bmcclu1968@gmail.com,https://www.petfinder.com/member/us/fl/melbourne/bbtlcs-dba-the-last-chance-sanctuary-fl919/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL929,United Yorkie Rescue,,Miami,FL,33133,,UYR.PetAssist@gmail.com,https://www.petfinder.com/member/us/fl/miami/united-yorkie-rescue-fl929/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL93,Animal Matters,,Boca Raton,FL,33433,,melissa7590@gmail.com,https://www.petfinder.com/member/us/fl/boca-raton/animal-matters-fl93/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL930,"TANKS,Inc",,Myakka City,FL,34251,(941) 320-4371,macattack777@comcast.net,https://www.petfinder.com/member/us/fl/myakka-city/tanksinc-fl930/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL931,Bay County Animal Control,6401 Bayline Drive,Panama City,FL,32404,850-767-3333,,https://www.petfinder.com/member/us/fl/panama-city/bay-county-animal-control-fl931/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL952,"Have A Heart, Inc",,Boca Raton,FL,33496,,haveaheartfl@gmail.com,https://www.petfinder.com/member/us/fl/boca-raton/have-a-heart-inc-fl952/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL969,"Save A Pet Florida, Inc.",,Palm Beach,FL,33480,561-835-9525   ,SaveAPetFlorida@gmail.com,https://www.petfinder.com/member/us/fl/palm-beach/save-a-pet-florida-inc-fl969/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL976,The London Sanctuary,,Glen St Mary,FL,32040,,londonsanctuary@aol.com,https://www.petfinder.com/member/us/fl/glen-st-mary/the-london-sanctuary-fl976/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL984,Emerald Coast Animal Allies,PMB 112 40 West Nine Mile Rd #2,Pensacola,FL,32534,,aaFlorida2@gmail.com,https://www.petfinder.com/member/us/fl/pensacola/emerald-coast-animal-allies-fl984/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL989,L&R Rescue,,Navarre,FL,32566,(850) 368-7632,lnrrescue@gmail.com,https://www.petfinder.com/member/us/fl/navarre/l-and-r-rescue-fl989/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL99,Suncoast Keeshond Rescue,PO Box 82,Elfers,FL,34680,(727) 534-9002,deewingfield@gmail.com,https://www.petfinder.com/member/us/fl/elfers/suncoast-keeshond-rescue-fl99/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL990,"Nala's New Life Rescue, Inc.",,Palm City,FL,34990,(772) 485-3799,nalasrescue@gmail.com,https://www.petfinder.com/member/us/fl/palm-city/nalas-new-life-rescue-inc-fl990/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA04,LaGrange Troup County Humane Society,1390 Orchard Hill Road,LaGrange,GA,30240,(706) 298-3608,info@lagrangehumane.org,https://www.petfinder.com/member/us/ga/lagrange/lagrange-troup-county-humane-society-ga04/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL831,Senior Greyhound Adoption of Florida,,Casselberry,FL,32707,(407) 923-8865,debbysk8@aol.com,https://www.petfinder.com/member/us/fl/casselberry/senior-greyhound-adoption-of-florida-fl831/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO01,Cavy Care Inc.,,Aurora,CO,80015,(720) 235-2492,shannon@cavycareinc.org,https://www.petfinder.com/member/us/co/aurora/cavy-care-inc-co01/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO02,PAWS for Life Animal Welfare and Protection Society,800 N. Pueblo Blvd.,Pueblo,CO,81001,,contactus@pawspueblo.org,https://www.petfinder.com/member/us/co/pueblo/paws-for-life-animal-welfare-and-protection-society-co02/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO07,DELTA COUNTY HUMANE SOCIETY,,Delta,CO,81416,(970) 874-2149,deltacountyhumanesociety@gmail.com,https://www.petfinder.com/member/us/co/delta/delta-county-humane-society-co07/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO104,IGCA affiliate - Colorado,,Centennial,CO,80121,,coloradoigrescue@msn.com,https://www.petfinder.com/member/us/co/centennial/igca-affiliate-colorado-co104/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO107,Golden Retriever Rescue of the Rockies,,Golden,CO,80007,(303) 279-2400,info@goldenrescue.com,https://www.petfinder.com/member/us/co/golden/golden-retriever-rescue-of-the-rockies-co107/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO111,"Rocky Mountain Collie and Sheltie Rescue, Inc.",234 S. Hacienda del Sol Dr.,Pueblo West,CO,81007,719-547-4008,rmcsr@colliesheltierescue.org,https://www.petfinder.com/member/us/co/pueblo-west/rocky-mountain-collie-and-sheltie-rescue-inc-co111/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO120,Summit County Animal Shelter,0058 Nancy's Place,Frisco,CO,80443,(970) 668-3230,Animal_Control@summitcountyco.gov,https://www.petfinder.com/member/us/co/frisco/summit-county-animal-shelter-co120/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI135,Alger County Animal Shelter,510 E. Munising Avenue,Munising,MI,49862,(906) 387-4131,algercountyanimal@yahoo.com,https://www.petfinder.com/member/us/mi/munising/alger-county-animal-shelter-mi135/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI144,Guardian Angel Animal Rescue,P.O. Box 511309,Livonia,MI,48151,(734) 516-2171,guardian_angel_rescue@hotmail.com,https://www.petfinder.com/member/us/mi/livonia/guardian-angel-animal-rescue-mi144/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI150,Lakeshore Animal Friends,P.O. Box 503,Ludington,MI,49431,,laf.adoption@gmail.com,https://www.petfinder.com/member/us/mi/ludington/lakeshore-animal-friends-mi150/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI155,Silver Lake Animal Rescue League,,Clawson,MI,48017,(248) 545-6583,slarl@yahoo.com,https://www.petfinder.com/member/us/mi/clawson/silver-lake-animal-rescue-league-mi155/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI315,Humane Society of Branch County,969 Wildwood Rd,Quincy,MI,49082,(517) 639-4426,hsbc@frontier.com,https://www.petfinder.com/member/us/mi/quincy/humane-society-of-branch-county-mi315/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI320,Almost Home Animal Rescue League,P.O. Box 250602,West Bloomfield,MI,48325,,almosthome1965@aol.com,https://www.petfinder.com/member/us/mi/west-bloomfield/almost-home-animal-rescue-league-mi320/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI321,Peke A Tzu Rescue,PO BOX 1,Trufant,MI,49347,,info@pekeatzurescue.com,https://www.petfinder.com/member/us/mi/trufant/peke-a-tzu-rescue-mi321/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI324,Paradise Animal Rescue,2266 N Lapeer Road,Lapeer,MI,48446,(810) 969-4455,adopt@parpets.org,https://www.petfinder.com/member/us/mi/lapeer/paradise-animal-rescue-mi324/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI337,Friends of Michigan Animals Rescue,51299 Arkona Rd.,Belleville,MI,48111,(734) 461-9458,shelter1@comcast.net,https://www.petfinder.com/member/us/mi/belleville/friends-of-michigan-animals-rescue-mi337/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI228,Greater Hillsdale Humane Society,3881 S Tripp Rd,Osseo,MI,49266,(517) 523-2308,greaterhhs@gmail.com,https://www.petfinder.com/member/us/mi/osseo/greater-hillsdale-humane-society-mi228/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI232,Animal Rescue Connection,,Ypsilanti,MI,48197,,animalrescueconnection@ymail.com,https://www.petfinder.com/member/us/mi/ypsilanti/animal-rescue-connection-mi232/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI234,Pet Resource Network Inc.,,Otsego,MI,49078,(269) 694-4703,prnmi@outlook.com,https://www.petfinder.com/member/us/mi/otsego/pet-resource-network-inc-mi234/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI235,Michigan Siamese Rescue (MISR),,Pinckney,MI,48169,,siameserescue@gmail.com,https://www.petfinder.com/member/us/mi/pinckney/michigan-siamese-rescue-misr-mi235/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI239,Humane Animal Treatment Society,1105 S. Isabella Road,Mount Pleasant,MI,48858,(989) 775-0830,,https://www.petfinder.com/member/us/mi/mount-pleasant/humane-animal-treatment-society-mi239/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI246,Backdoor Friends Purebred Cat Rescue,35560 Grand River Ave. #305,Farmington Hills,MI,48335,,BDFCatRescue@gmail.com,https://www.petfinder.com/member/us/mi/farmington-hills/backdoor-friends-purebred-cat-rescue-mi246/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI247,Lake Haven,,Newaygo,MI,49337,,info@lakehavenrescue.org,https://www.petfinder.com/member/us/mi/newaygo/lake-haven-mi247/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI252,Chippewa County Animal Control Shelter,3660 South Mackinac Trail,Sault Sainte Marie,MI,49783,(906) 632-2519,ccanimalshelter@att.net,https://www.petfinder.com/member/us/mi/sault-sainte-marie/chippewa-county-animal-control-shelter-mi252/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI253,GREYHEART Greyhound Rescue & Adoption of Michigan,P.O.Box 530185,Livonia,MI,48153,(734) 783-9013,GreyHeartGreyhoundAdoption@gmail.com,https://www.petfinder.com/member/us/mi/livonia/greyheart-greyhound-rescue-and-adoption-of-michigan-mi253/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI165,Arenac County Animal Control,3750 Foco Rd,Standish,MI,48658,(989) 846-4421,adopt@arenaccountymi.gov,https://www.petfinder.com/member/us/mi/standish/arenac-county-animal-control-mi165/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI170,Second Chance Bouvier Rescue,,Westland,MI,48185,(734) 261-6685,jbfern@wowway.com,https://www.petfinder.com/member/us/mi/westland/second-chance-bouvier-rescue-mi170/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
RI48,Rhode Island SPCA,155 Plan Way,Warwick,RI,02886,(401) 383-1900,info@rispca.com,https://www.petfinder.com/member/us/ri/warwick/rhode-island-spca-ri48/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2041,Furr Ever Pets Rescue,PO Box 443,Judson,TX,75660,(903) 918-3213,furreverpetsrescue@yahoo.com,https://www.petfinder.com/member/us/tx/judson/furr-ever-pets-rescue-tx2041/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ136,Arizona Boston Terrier Rescue,PO Box 15555,Scottsdale,AZ,85267,,info@azbtrescue.org,https://www.petfinder.com/member/us/az/scottsdale/arizona-boston-terrier-rescue-az136/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA899,Mostly Muttz Rescue,,Pottstown,PA,19464,,petinquiry@mostlymuttz.org,https://www.petfinder.com/member/us/pa/pottstown/mostly-muttz-rescue-pa899/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OK251,Friends for Life,Complete Application Form at http://www.okfflas.org,Clinton,OK,73601,(877) 653-3527,okfflas@gmail.com,https://www.petfinder.com/member/us/ok/clinton/friends-for-life-ok251/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH395,Morrow County Dog Shelter,115 Young Ave,Mount Gilead,OH,43338,(419) 946-1747,sarina.atwell@co.morrow.oh.us,https://www.petfinder.com/member/us/oh/mount-gilead/morrow-county-dog-shelter-oh395/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC234,Outer Banks SPCA,378 Airport Road,Manteo,NC,27954,(252) 475-5620,info@obxspca.org,https://www.petfinder.com/member/us/nc/manteo/outer-banks-spca-nc234/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
UT79,Utah Animal Advocacy Foundation,,Salt Lake City,UT,84165,(801) 467-8610,uaafinfo@gmail.com,https://www.petfinder.com/member/us/ut/salt-lake-city/utah-animal-advocacy-foundation-ut79/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN703,Wilson County Animal Control,378 Dump Road,Lebanon,TN,37087,(615) 444-9775,wilsoncountyanimalcontrol@wilsoncountytn.gov,https://www.petfinder.com/member/us/tn/lebanon/wilson-county-animal-control-tn703/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC968,Lending Paws A Hand,PO Box 765,Sanford,NC,27331,,lpah.petfinder@gmail.com,https://www.petfinder.com/member/us/nc/sanford/lending-paws-a-hand-nc968/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN161,Horse Creek Wildlife Sanctuary,13780 Highway 69,Savannah,TN,38372,(731) 926-4008,admin@horsecreekwildlife.org,https://www.petfinder.com/member/us/tn/savannah/horse-creek-wildlife-sanctuary-tn161/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ1045,Faith Haven Rescue,,Totowa,NJ,07512,(973) 650-1021,valeriekoprowski@yahoo.com,https://www.petfinder.com/member/us/nj/totowa/faith-haven-rescue-nj1045/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ON716,ICare Kuwait Rehome and Rehabilitate,,Richmond Hill,ON,L4c 7N1,,elika.icare@gmail.com,https://www.petfinder.com/member/ca/on/richmond-hill/icare-kuwait-rehome-and-rehabilitate-on716/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY51,Logan County Humane Society,1970 Lewisburg Rd,Russellville,KY,42276,(270) 598-1229,adoptlcpets@gmail.com,https://www.petfinder.com/member/us/ky/russellville/logan-county-humane-society-ky51/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NE66,Animal Shelter of Northeast Nebraska,1000 East Omaha Ave,Norfolk,NE,68701,(402) 750-4665,info@animalshelternn.org,https://www.petfinder.com/member/us/ne/norfolk/animal-shelter-of-northeast-nebraska-ne66/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH327,"Holmes County Humane Society, Inc.",9260 County Road 192,Fredericksburg,OH,44627,,holmescountyhumanesociety@gmail.com,https://www.petfinder.com/member/us/oh/fredericksburg/holmes-county-humane-society-inc-oh327/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL03,Metro East Humane Society,8495 State Route 143,Edwardsville,IL,62025,(618) 656-4405,info@mehs.org,https://www.petfinder.com/member/us/il/edwardsville/metro-east-humane-society-il03/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2517,Jelly's Place,2905 San Pablo Dam Rd,San Pablo,CA,94803,(510) 621-3493,adopt@jellysplace.org,https://www.petfinder.com/member/us/ca/san-pablo/jellys-place-ca2517/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA93,Helen Krause Organization (HOKAFI),813 South Baltimore Street,Dillsburg,PA,17019,(717) 697-3377,helenkrauseshelter@gmail.com,https://www.petfinder.com/member/us/pa/dillsburg/helen-krause-organization-hokafi-pa93/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH342,wildwienerranch@live.com,,Lebanon,OH,45036,,wildwienerranch@live.com,https://www.petfinder.com/member/us/oh/lebanon/wildwienerranch-at-live-dot-com-oh342/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NM53,CARMA,,Corrales,NM,87048,(505) 321-6275,barbaracarma@msn.com,https://www.petfinder.com/member/us/nm/corrales/carma-nm53/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NM07,County of Los Alamos Animal Shelter,226 East Road,Los Alamos,NM,87544,(505) 662-8179,Police-PSA@lacnm.us,https://www.petfinder.com/member/us/nm/los-alamos/county-of-los-alamos-animal-shelter-nm07/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NM08,Espanola Valley Humane Society,108 Hamm Parkway,Espanola,NM,87532,(505) 753-8662,contact@espanolahumane.org,https://www.petfinder.com/member/us/nm/espanola/espanola-valley-humane-society-nm08/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY200,Save-A-Pet Animal Rescue,608 Route 112,Port Jefferson Station,NY,11776,(631) 473-6333,saveapetusa@yahoo.com,https://www.petfinder.com/member/us/ny/port-jefferson-station/save-a-pet-animal-rescue-ny200/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY207,American Manchester Terrier Club Rescue,,Dansville,NY,14437,,michelle@maximaldog.com,https://www.petfinder.com/member/us/ny/dansville/american-manchester-terrier-club-rescue-ny207/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY209,Sanctuary for Unwanted and Neglected Animals (S.U.N.A.),5025 Rt. 19-A,Silver Springs,NY,14727,585-493-9656,suna@rochester.rr.com,https://www.petfinder.com/member/us/ny/silver-springs/sanctuary-for-unwanted-and-neglected-animals-s-dot-un-dot-a-ny209/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY192,Cortland Community SPCA,879 McLean Road,Cortland,NY,13045,(607) 753-9386,ccspca@cortlandspca.org,https://www.petfinder.com/member/us/ny/cortland/cortland-community-spca-ny192/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY197,North fork animal welfare league / Riverhead animal Shelter,,Peconic,NY,11958,(631) 369-6189,beashelterhero@gmail.com,https://www.petfinder.com/member/us/ny/peconic/north-fork-animal-welfare-league-riverhead-animal-shelter-ny197/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY164,RSVP Inc. (Responsible Solutions for Valued Pets),,East Moriches,NY,11940,(631) 533-2738,info@rsvpinc.org,https://www.petfinder.com/member/us/ny/east-moriches/rsvp-inc-responsible-solutions-for-valued-pets-ny164/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY167,Massena Humane Society,177 South Racquette River Rd,Massena,NY,13662,(315) 764-1330,mhsociety@verizon.net,https://www.petfinder.com/member/us/ny/massena/massena-humane-society-ny167/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY17,Animal Haven,200 Centre Street,New York,NY,10013,(212) 274-8511,info@animalhaven.org,https://www.petfinder.com/member/us/ny/new-york/animal-haven-ny17/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY175,"Humane Society of Rome, New York, Inc",PO Box 4572,Rome,NY,13440,(315) 336-7070,info@humanesocietyrome.com,https://www.petfinder.com/member/us/ny/rome/humane-society-of-rome-new-york-inc-ny175/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY178,Friends of Strays Inc,P.O. Box 541302,Flushing,NY,11354,,nbarabas@hotmail.com,https://www.petfinder.com/member/us/ny/flushing/friends-of-strays-inc-ny178/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY121,Dutchess County SPCA,636 Violet Avenue,Hyde Park,NY,12538,(845) 452-7722,adoptions@dcspca.org,https://www.petfinder.com/member/us/ny/hyde-park/dutchess-county-spca-ny121/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY123,Manhattan Valley Cat Rescue,,New York,NY,10025,(212) 222-9007,irriman@verizon.net,https://www.petfinder.com/member/us/ny/new-york/manhattan-valley-cat-rescue-ny123/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
